kind_of_part,part_serial_number,manufacturer,location,batch_number,barcode,version,name_label,production_date,comment_description,DU_F_or_B,Disk_per_vessel,Disk_side_from_IP,FT_Length_mm,FT_length_category,Layer,Module,Outdated_ModPos_AS,Outdated_ModPos_DL_Proposal1,Outdated_ModPos_DL_Proposal2,Outdated_Mod_DL_Proposal3,Outdated_Mod_in_Row_in_DU_DL,Outdated_Row_in_DU_DL,Outdated_Vx:Lx:Qx:Rx:Mx,PEB_type,Quadrant,Row,SU_Module,SU_Row,SU_type,Used_for_NTC_Interlock,Vessel
"Slot","V1:L3:Q0:R4:M10","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","376.7","37","3","10","nan","nan","nan","nan","nan","nan","nan","2F","0","4","4","1","FM04","nan","1"
"Slot","V1:L3:Q0:R4:M11","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","411.8","34","3","11","nan","nan","nan","nan","nan","nan","nan","2F","0","4","1","1","FM03","nan","1"
"Slot","V1:L3:Q0:R4:M12","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","446.8","31","3","12","nan","nan","nan","nan","nan","nan","nan","2F","0","4","2","1","FM03","nan","1"
"Slot","V1:L3:Q0:R4:M13","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","481.9","28","3","13","nan","nan","nan","nan","nan","nan","nan","2F","0","4","3","1","FM03","nan","1"
"Slot","V1:L3:Q0:R4:M14","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","516.9","24","3","14","nan","nan","nan","nan","nan","nan","nan","2F","0","4","4","1","FM03","nan","1"
"Slot","V1:L3:Q0:R4:M15","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","552.0","18","3","15","nan","nan","nan","nan","nan","nan","nan","2F","0","4","5","1","FM03","nan","1"
"Slot","V1:L3:Q0:R4:M16","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","584.1","12","3","16","nan","nan","nan","nan","nan","nan","nan","2F","0","4","1","1","FI10","nan","1"
"Slot","V1:L3:Q0:R4:M2","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","71.8","60","3","2","nan","nan","nan","nan","nan","nan","nan","2F","0","4","2","1","FO02","nan","1"
"Slot","V1:L3:Q0:R4:M3","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","113.1","58","3","3","nan","nan","nan","nan","nan","nan","nan","2F","0","4","3","1","FO02","nan","1"
"Slot","V1:L3:Q0:R4:M4","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","154.3","56","3","4","nan","nan","nan","nan","nan","nan","nan","2F","0","4","4","1","FO02","nan","1"
"Slot","V1:L3:Q0:R4:M5","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","195.4","54","3","5","nan","nan","nan","nan","nan","nan","nan","2F","0","4","5","1","FO02","nan","1"
"Slot","V1:L3:Q0:R4:M6","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","236.6","51","3","6","nan","nan","nan","nan","nan","nan","nan","2F","0","4","6","1","FO02","nan","1"
"Slot","V1:L3:Q0:R4:M7","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","271.6","48","3","7","nan","nan","nan","nan","nan","nan","nan","2F","0","4","1","1","FM04","nan","1"
"Slot","V1:L3:Q0:R4:M8","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","306.6","44","3","8","nan","nan","nan","nan","nan","nan","nan","2F","0","4","2","1","FM04","nan","1"
"Slot","V1:L3:Q0:R4:M9","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","341.7","40","3","9","nan","nan","nan","nan","nan","nan","nan","2F","0","4","3","1","FM04","nan","1"
"Slot","V1:L3:Q0:R5:M1","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","30.7","62","3","1","nan","nan","nan","nan","nan","nan","nan","2F","0","5","1","2","FO02","nan","1"
"Slot","V1:L3:Q0:R5:M10","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","376.7","37","3","10","nan","nan","nan","nan","nan","nan","nan","2F","0","5","4","2","FM04","nan","1"
"Slot","V1:L3:Q0:R5:M11","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","411.8","34","3","11","nan","nan","nan","nan","nan","nan","nan","2F","0","5","1","2","FM03","nan","1"
"Slot","V1:L3:Q0:R5:M12","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","446.8","31","3","12","nan","nan","nan","nan","nan","nan","nan","2F","0","5","2","2","FM03","nan","1"
"Slot","V1:L3:Q0:R5:M13","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","481.9","28","3","13","nan","nan","nan","nan","nan","nan","nan","2F","0","5","3","2","FM03","nan","1"
"Slot","V1:L3:Q0:R5:M14","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","516.9","24","3","14","nan","nan","nan","nan","nan","nan","nan","2F","0","5","4","2","FM03","nan","1"
"Slot","V1:L3:Q0:R5:M2","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","71.8","60","3","2","nan","nan","nan","nan","nan","nan","nan","2F","0","5","2","2","FO02","nan","1"
"Slot","V1:L3:Q0:R5:M3","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","113.1","58","3","3","nan","nan","nan","nan","nan","nan","nan","2F","0","5","3","2","FO02","nan","1"
"Slot","V1:L3:Q0:R5:M4","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","154.3","56","3","4","nan","nan","nan","nan","nan","nan","nan","2F","0","5","4","2","FO02","nan","1"
"Slot","V1:L3:Q0:R5:M5","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","195.4","54","3","5","nan","nan","nan","nan","nan","nan","nan","2F","0","5","5","2","FO02","nan","1"
"Slot","V1:L3:Q0:R5:M6","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","236.6","51","3","6","nan","nan","nan","nan","nan","nan","nan","2F","0","5","6","2","FO02","nan","1"
"Slot","V1:L3:Q0:R5:M7","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","271.6","48","3","7","nan","nan","nan","nan","nan","nan","nan","2F","0","5","1","2","FM04","nan","1"
"Slot","V1:L3:Q0:R5:M8","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","306.6","44","3","8","nan","nan","nan","nan","nan","nan","nan","2F","0","5","2","2","FM04","nan","1"
"Slot","V1:L3:Q0:R5:M9","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","341.7","40","3","9","nan","nan","nan","nan","nan","nan","nan","2F","0","5","3","2","FM04","nan","1"
"Slot","V1:L3:Q0:R6:M1","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","30.7","62","3","1","nan","nan","nan","nan","nan","nan","nan","2F","0","6","1","1","FO03","nan","1"
"Slot","V1:L3:Q0:R6:M10","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","376.7","37","3","10","nan","nan","nan","nan","nan","nan","nan","2F","0","6","4","1","FM05","nan","1"
"Slot","V1:L3:Q0:R6:M11","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","411.8","34","3","11","nan","nan","nan","nan","nan","nan","nan","2F","0","6","5","1","FM05","nan","1"
"Slot","V1:L3:Q0:R6:M12","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","446.8","31","3","12","nan","nan","nan","nan","nan","nan","nan","2F","0","6","6","1","FM05","nan","1"
"Slot","V1:L3:Q0:R6:M2","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","71.8","60","3","2","nan","nan","nan","nan","nan","nan","nan","2F","0","6","2","1","FO03","nan","1"
"Slot","V1:L3:Q0:R6:M3","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","113.1","58","3","3","nan","nan","nan","nan","nan","nan","nan","2F","0","6","3","1","FO03","nan","1"
"Slot","V1:L3:Q0:R6:M4","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","154.3","56","3","4","nan","nan","nan","nan","nan","nan","nan","2F","0","6","4","1","FO03","nan","1"
"Slot","V1:L3:Q0:R6:M5","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","195.4","54","3","5","nan","nan","nan","nan","nan","nan","nan","2F","0","6","5","1","FO03","nan","1"
"Slot","V1:L3:Q0:R6:M6","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","236.6","51","3","6","nan","nan","nan","nan","nan","nan","nan","2F","0","6","6","1","FO03","nan","1"
"Slot","V1:L3:Q0:R6:M7","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","271.6","48","3","7","nan","nan","nan","nan","nan","nan","nan","2F","0","6","1","1","FM05","nan","1"
"Slot","V1:L3:Q0:R6:M8","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","306.6","44","3","8","nan","nan","nan","nan","nan","nan","nan","2F","0","6","2","1","FM05","nan","1"
"Slot","V1:L3:Q0:R6:M9","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","341.7","40","3","9","nan","nan","nan","nan","nan","nan","nan","2F","0","6","3","1","FM05","nan","1"
"Slot","V1:L3:Q0:R7:M1","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","30.7","62","3","1","nan","nan","nan","nan","nan","nan","nan","2F","0","7","1","2","FO03","nan","1"
"Slot","V1:L3:Q0:R7:M10","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","376.7","37","3","10","nan","nan","nan","nan","nan","nan","nan","2F","0","7","4","2","FM05","nan","1"
"Slot","V1:L3:Q0:R7:M2","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","71.8","60","3","2","nan","nan","nan","nan","nan","nan","nan","2F","0","7","2","2","FO03","nan","1"
"Slot","V1:L3:Q0:R7:M3","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","113.1","58","3","3","nan","nan","nan","nan","nan","nan","nan","2F","0","7","3","2","FO03","nan","1"
"Slot","V1:L3:Q0:R7:M4","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","154.3","56","3","4","nan","nan","nan","nan","nan","nan","nan","2F","0","7","4","2","FO03","nan","1"
"Slot","V1:L3:Q0:R7:M5","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","195.4","54","3","5","nan","nan","nan","nan","nan","nan","nan","2F","0","7","5","2","FO03","nan","1"
"Slot","V1:L3:Q0:R7:M6","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","236.6","51","3","6","nan","nan","nan","nan","nan","nan","nan","2F","0","7","6","2","FO03","nan","1"
"Slot","V1:L3:Q0:R7:M7","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","271.6","48","3","7","nan","nan","nan","nan","nan","nan","nan","2F","0","7","1","2","FM05","nan","1"
"Slot","V1:L3:Q0:R7:M8","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","306.6","44","3","8","nan","nan","nan","nan","nan","nan","nan","2F","0","7","2","2","FM05","nan","1"
"Slot","V1:L3:Q0:R7:M9","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","341.7","40","3","9","nan","nan","nan","nan","nan","nan","nan","2F","0","7","3","2","FM05","nan","1"
"Slot","V1:L3:Q0:R8:M1","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","71.8","60","3","1","nan","nan","nan","nan","nan","nan","nan","3F","0","8","1","1","FO04","nan","1"
"Slot","V1:L3:Q0:R8:M2","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","113.1","58","3","2","nan","nan","nan","nan","nan","nan","nan","3F","0","8","2","1","FO04","nan","1"
"Slot","V1:L3:Q0:R8:M3","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","154.3","56","3","3","nan","nan","nan","nan","nan","nan","nan","3F","0","8","3","1","FO04","nan","1"
"Slot","V1:L3:Q0:R8:M4","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","195.4","54","3","4","nan","nan","nan","nan","nan","nan","nan","3F","0","8","4","1","FO04","nan","1"
"Slot","V1:L3:Q0:R8:M5","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","236.6","51","3","5","nan","nan","nan","nan","nan","nan","nan","3F","0","8","1","1","FM05","nan","1"
"Slot","V1:L3:Q0:R8:M6","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","277.7","47","3","6","nan","nan","nan","nan","nan","nan","nan","3F","0","8","2","1","FM05","nan","1"
"Slot","V1:L3:Q0:R8:M7","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","320.2","42","3","7","nan","nan","nan","nan","nan","nan","nan","3F","0","8","1","1","FM06","nan","1"
"Slot","V1:L3:Q0:R8:M8","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","355.2","39","3","8","nan","nan","nan","nan","nan","nan","nan","3F","0","8","2","1","FM06","nan","1"
"Slot","V1:L3:Q0:R9:M1","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","71.8","60","3","1","nan","nan","nan","nan","nan","nan","nan","3F","0","9","1","2","FO04","nan","1"
"Slot","V1:L3:Q0:R9:M2","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","113.1","58","3","2","nan","nan","nan","nan","nan","nan","nan","3F","0","9","2","2","FO04","nan","1"
"Slot","V1:L3:Q0:R9:M3","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","154.3","56","3","3","nan","nan","nan","nan","nan","nan","nan","3F","0","9","3","2","FO04","nan","1"
"Slot","V1:L3:Q0:R9:M4","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","195.4","54","3","4","nan","nan","nan","nan","nan","nan","nan","3F","0","9","4","2","FO04","nan","1"
"Slot","V1:L3:Q0:R9:M5","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","236.6","51","3","5","nan","nan","nan","nan","nan","nan","nan","3F","0","9","1","2","FO05","nan","1"
"Slot","V1:L3:Q0:R9:M6","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","277.7","47","3","6","nan","nan","nan","nan","nan","nan","nan","3F","0","9","2","2","FO05","nan","1"
"Slot","V1:L3:Q0:R9:M7","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","312.8","43","3","7","nan","nan","nan","nan","nan","nan","nan","3F","0","9","3","2","FO05","nan","1"
"Slot","V1:L3:Q0:R9:M8","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","355.2","39","3","8","nan","nan","nan","nan","nan","nan","nan","3F","0","9","4","2","FO05","nan","1"
"Slot","V1:L3:Q1:R10:M1","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","71.8","60","3","1","nan","nan","nan","nan","nan","nan","nan","3F","1","10","1","3","FO04","nan","1"
"Slot","V1:L3:Q1:R10:M2","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","113.1","58","3","2","nan","nan","nan","nan","nan","nan","nan","3F","1","10","2","3","FO04","nan","1"
"Slot","V1:L3:Q1:R10:M3","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","154.3","56","3","3","nan","nan","nan","nan","nan","nan","nan","3F","1","10","3","3","FO04","nan","1"
"Slot","V1:L3:Q1:R10:M4","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","195.4","54","3","4","nan","nan","nan","nan","nan","nan","nan","3F","1","10","1","3","FO05","nan","1"
"Slot","V1:L3:Q1:R10:M5","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","236.6","51","3","5","nan","nan","nan","nan","nan","nan","nan","3F","1","10","2","3","FO05","nan","1"
"Slot","V1:L3:Q1:R10:M6","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","277.7","47","3","6","nan","nan","nan","nan","nan","nan","nan","3F","1","10","3","3","FO05","nan","1"
"Slot","V1:L3:Q1:R10:M7","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","312.8","43","3","7","nan","nan","nan","nan","nan","nan","nan","3F","1","10","4","3","FO05","nan","1"
"Slot","V1:L3:Q1:R11:M1","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","113.1","58","3","1","nan","nan","nan","nan","nan","nan","nan","3F","1","11","1","1","FO06","nan","1"
"Slot","V1:L3:Q1:R11:M2","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","154.3","56","3","2","nan","nan","nan","nan","nan","nan","nan","3F","1","11","2","1","FO06","nan","1"
"Slot","V1:L3:Q1:R11:M3","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","195.4","54","3","3","nan","nan","nan","nan","nan","nan","nan","3F","1","11","3","1","FO06","nan","1"
"Slot","V1:L3:Q1:R11:M4","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","236.6","51","3","4","nan","nan","nan","nan","nan","nan","nan","3F","1","11","4","1","FO06","nan","1"
"Slot","V1:L3:Q1:R11:M5","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","271.6","48","3","5","nan","nan","nan","nan","nan","nan","nan","3F","1","11","5","1","FO06","nan","1"
"Slot","V1:L3:Q1:R11:M6","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","306.6","44","3","6","nan","nan","nan","nan","nan","nan","nan","3F","1","11","6","1","FO06","nan","1"
"Slot","V1:L3:Q1:R12:M1","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","113.1","58","3","1","nan","nan","nan","nan","nan","nan","nan","3F","1","12","1","2","FO06","nan","1"
"Slot","V1:L3:Q1:R12:M2","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","154.3","56","3","2","nan","nan","nan","nan","nan","nan","nan","3F","1","12","2","2","FO06","nan","1"
"Slot","V1:L3:Q1:R12:M3","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","195.4","54","3","3","nan","nan","nan","nan","nan","nan","nan","3F","1","12","3","2","FO06","nan","1"
"Slot","V1:L3:Q1:R12:M4","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","236.6","51","3","4","nan","nan","nan","nan","nan","nan","nan","3F","1","12","4","2","FO06","nan","1"
"Slot","V1:L3:Q1:R12:M5","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","271.6","48","3","5","nan","nan","nan","nan","nan","nan","nan","3F","1","12","5","2","FO06","nan","1"
"Slot","V1:L3:Q1:R13:M1","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","195.4","54","3","1","nan","nan","nan","nan","nan","nan","nan","3F","1","13","1","1","FO07","nan","1"
"Slot","V1:L3:Q1:R13:M2","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","236.6","51","3","2","nan","nan","nan","nan","nan","nan","nan","3F","1","13","2","1","FO07","nan","1"
"Slot","V1:L3:Q1:R13:M3","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","271.6","48","3","3","nan","nan","nan","nan","nan","nan","nan","3F","1","13","3","1","FO07","nan","1"
"Slot","V1:L3:Q1:R13:M4","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","306.6","44","3","4","nan","nan","nan","nan","nan","nan","nan","3F","1","13","4","1","FO07","nan","1"
"Slot","V1:L3:Q1:R14:M1","ProdDB-Virtual Manufacturer","CERN-ATLAS (somewhere)","","","","","null","","F","Back","back","306.6","44","3","1","nan","nan","nan","nan","nan","nan","nan","3F","1","14","1","2","FO07","nan","1"
